,고유번호,식당 이름,X,Y,도로명 주소,웹 주소
1314,1627724332,건륭산시도삭면 신촌점,126.93823550008534,37.55836223393439,서울 서대문구 명물길 33,http://place.map.kakao.com/1627724332
1315,66091407,엔타로커피,126.93850926351394,37.55851644732435,서울 서대문구 명물길 37,http://place.map.kakao.com/66091407
1316,26619864,봉구비어 신촌명물거리2호점,126.938612117209,37.5586849872904,서울 서대문구 명물길 41,http://place.map.kakao.com/26619864
1317,606314892,사주랑타로랑,126.93851745026,37.5581947956353,서울 서대문구 명물길 34,http://place.map.kakao.com/606314892
1318,2017948882,짚신매운갈비찜,126.938585398141,37.558144375161,서울 서대문구 명물길 36-4,http://place.map.kakao.com/2017948882
1319,151982383,양꽃오마카세 신촌점,126.938408546276,37.55850287987196,서울 서대문구 명물길 37,http://place.map.kakao.com/151982383
1320,827210930,꼬꼬사우나찜닭,126.938585398141,37.558144375161,서울 서대문구 명물길 36-4,http://place.map.kakao.com/827210930
1321,27481409,행복별사주카페,126.938644143991,37.5582741492842,서울 서대문구 명물길 36,http://place.map.kakao.com/27481409
1322,1211799019,올그릭투미,126.9384993329823,37.5582055981647,서울 서대문구 명물길 34,http://place.map.kakao.com/1211799019
1323,1812059549,시오램,126.93858539888,37.5581434741643,서울 서대문구 명물길 36-4,http://place.map.kakao.com/1812059549
1324,7997685,야모야모 신촌점,126.938241133687,37.5583928707814,서울 서대문구 명물길 33,http://place.map.kakao.com/7997685
1325,14089300,러프2,126.938444616453,37.5586812960945,서울 서대문구 명물길 27-23,http://place.map.kakao.com/14089300
1326,1636992033,홍콩식당 태흥빙실,126.938578187419,37.5586561377398,서울 서대문구 명물길 41,http://place.map.kakao.com/1636992033
1327,8109150,가야,126.938408541826,37.5585082858519,서울 서대문구 명물길 37,http://place.map.kakao.com/8109150
1328,10305155,더스테이크인,126.938571381937,37.5586741541396,서울 서대문구 명물길 41,http://place.map.kakao.com/10305155
1329,261123871,화난떡볶이 신촌점,126.938584986982,37.5586453293126,서울 서대문구 명물길 41,http://place.map.kakao.com/261123871
1330,15553888,하루키,126.938598544699,37.5586741682686,서울 서대문구 명물길 41,http://place.map.kakao.com/15553888
1331,7987706,앤드(AND),126.938236597653,37.5584036803733,서울 서대문구 명물길 33,http://place.map.kakao.com/7987706
1332,21412675,신촌카페테리아,126.938721051612,37.5583390610143,서울 서대문구 명물길 38,http://place.map.kakao.com/21412675
1333,12999212,신촌돈부리모노,126.938997490118,37.5579896172908,서울 서대문구 연세로4길 46,http://place.map.kakao.com/12999212
1334,27389671,칼,126.939110731775,37.557910387997,서울 서대문구 연세로4길 42-3,http://place.map.kakao.com/27389671
